gran,kernel_size,quantile,selectivity,metric,f1_score
3,5,0.2689041095890411,1.9221722113502937,6,0.34733037197977984
10,3,0.4741095890410959,3.1481213307240705,1,0.2295636254420244
5,3,0.01958904109589041,0.5805675146771038,8,0.428504358971567
15,6,0.9823287671232876,3.903737769080235,2,0.05658573262075257
24,3,0.4779452054794521,0.8350097847358122,4,0.29047641707041955
23,2,0.6582191780821918,3.0401761252446184,5,0.1282741274000342
14,1,0.9247945205479452,1.7833855185909984,3,0.09734684850965475
31,1,0.48178082191780824,1.189686888454012,2,0.3815442082831413
29,7,0.3801369863013699,3.2252250489236793,4,0.1563430844155838
6,4,0.11547945205479451,3.896027397260274,5,0.14562091938581814
14,3,0.616027397260274,1.0509001956947164,3,0.3325532361922495
10,8,0.7195890410958904,3.626164383561644,3,0.15122978354400907
9,5,0.9190410958904109,0.9352446183953035,5,0.05982508328352148
28,6,0.8960273972602739,1.2051076320939336,3,0.1706207642051388
21,7,0.7617808219178083,0.7193542074363993,5,0.18002765427926928
4,2,0.04835616438356165,3.3100391389432486,6,0.3998987190575959
7,2,0.6236986301369863,3.4488258317025444,7,0.21146034009487957
11,4,0.35904109589041094,1.8142270058708416,4,0.23004080562778328
27,5,0.9612328767123287,2.492739726027397,6,0.08384620600686253
27,3,0.2267123287671233,1.2667906066536205,4,0.3193784386349784
11,6,0.733013698630137,3.009334637964775,4,0.08997620000905596
30,6,0.1634246575342466,1.3978669275929552,0,0.43799466097893514
26,3,0.05410958904109589,2.292270058708415,2,0.4543305364046477
22,4,0.8806849315068493,0.31070450097847363,8,0.3395862753689209
13,6,0.07712328767123287,3.2560665362035226,0,0.42198721552503693
25,6,0.6236986301369863,1.3901565557729942,7,0.38400115403580204
14,8,0.9861643835616438,0.30299412915851276,8,0.1319809163999041
13,1,0.6716438356164384,0.7270645792563601,2,0.3887924458749959
20,1,0.6563013698630137,3.4411154598825835,4,0.10531602492880163
19,3,0.897945205479452,0.18733855185909984,0,0.36370048355090345
24,4,0.057945205479452054,1.968434442270059,7,0.47339681805888434
24,3,0.6121917808219178,3.0324657534246575,4,0.12683882546878075
31,7,0.2689041095890411,0.44178082191780826,5,0.4272546654512985
20,3,0.8461643835616438,2.60839530332681,3,0.13251859938701893
7,3,0.8442465753424657,3.2252250489236793,1,0.09268302963336492
23,3,0.6064383561643836,0.45720156555773,6,0.4428918618003796
5,4,0.5508219178082192,2.2614285714285716,4,0.1298533932932671
22,8,0.15383561643835617,0.850430528375734,5,0.4097642480861456
22,8,0.35328767123287674,2.1689041095890413,7,0.4384780234767104
26,4,0.05986301369863014,3.3948532289628184,3,0.4040601177687433
17,1,0.8327397260273972,2.739471624266145,5,0.0716844896043197
10,6,0.32068493150684935,1.5289432485322898,0,0.4077724053177028
16,5,0.2784931506849315,2.1534833659491195,4,0.2435838846635729
24,4,0.20178082191780822,1.629178082191781,2,0.4509896619382864
7,8,0.6620547945205479,3.1943835616438356,5,0.0782022802055957
25,2,0.49904109589041096,0.2952837573385519,6,0.47910532191331706
18,8,0.4108219178082192,2.0918003913894325,4,0.19948655289559253
6,1,0.07904109589041096,1.1048727984344424,1,0.5700320347681119
17,2,0.5201369863013698,2.639236790606654,0,0.24913343188491158
11,2,0.6026027397260274,0.3184148727984345,6,0.5218833239370365
26,3,0.6352054794520547,2.577553816046967,5,0.14431269339002978
10,2,0.09821917808219177,2.353953033268102,4,0.32285866891063825
17,2,0.09438356164383561,2.1689041095890413,8,0.46363909628788014
21,2,0.4319178082191781,1.6368884540117419,1,0.3602036881200481
28,8,0.3763013698630137,3.564481409001957,3,0.28000148238990374
19,8,0.21136986301369864,3.8806066536203523,5,0.18064584563261551
26,4,0.2995890410958904,3.0941487279843445,3,0.31623708381100696
4,8,0.6697260273972603,2.947651663405088,5,0.06390111218515802
25,8,0.14616438356164385,2.562133072407045,0,0.39203368962410895
3,7,0.5508219178082192,0.24131115459882588,7,0.517153029010015
28,4,0.12506849315068494,3.795792563600783,4,0.23095718477311672
17,8,0.050273972602739726,2.577553816046967,4,0.31566440935954587
26,8,0.11547945205479451,3.1558317025440314,7,0.4542684862383773
8,6,0.7886301369863014,2.9939138943248533,6,0.1309092062381199
31,6,0.30534246575342466,3.348590998043053,3,0.2950107517745922
4,4,0.6773972602739726,3.464246575342466,6,0.12451624902850028
4,3,0.18452054794520548,1.7602544031311156,1,0.40804786362364437
15,4,0.8768493150684932,1.4826810176125247,7,0.21610663098201752
27,3,0.545068493150685,1.120293542074364,0,0.33966756276746574
22,4,0.5028767123287671,0.7733268101761254,8,0.43600372412496546
14,6,0.18643835616438356,2.1380626223091976,6,0.4328382602694644
16,2,0.8154794520547946,0.850430528375734,6,0.26341431892495554
26,4,0.6486301369863013,0.7964579256360079,7,0.4341083168561867
4,5,0.0732876712328767,3.402563600782779,8,0.37359570202815257
14,2,0.733013698630137,1.128003913894325,4,0.16352588232530513
25,1,0.5067123287671232,2.284559686888454,3,0.27775951783662406
11,1,0.05986301369863014,0.07939334637964775,7,0.36713906662000584
6,5,0.8941095890410958,0.511174168297456,4,0.11900978978398317
18,8,0.6467123287671233,3.687847358121331,2,0.23888279413446908
30,1,0.45684931506849313,3.757240704500979,8,0.24323899174142083
27,6,0.173013698630137,0.4957534246575343,8,0.44188975924376644
27,8,0.8902739726027398,1.2745009784735815,8,0.19065791336257917
18,4,0.5124657534246575,1.3361839530332682,7,0.450771518919887
24,1,0.04643835616438356,1.3901565557729942,1,0.4839727103136332
18,6,0.5661643835616439,0.44178082191780826,3,0.4777975150693136
23,6,0.20945205479452056,1.0586105675146773,4,0.34637649311705526
5,3,0.2036986301369863,2.947651663405088,2,0.337996015447926
27,8,0.056027397260273976,2.909099804305284,7,0.46902784511471046
6,3,0.5680821917808219,2.831996086105675,1,0.18882069289948594
24,7,0.3801369863013699,1.012348336594912,2,0.44399422294366836
29,4,0.4108219178082192,1.6677299412915854,6,0.3569436711895861
13,5,0.37246575342465754,1.5212328767123289,6,0.3969807206233455
17,8,0.9727397260273972,3.402563600782779,5,0.02840602308757327
21,5,0.3667123287671233,3.7726614481409,7,0.3541092655323175
15,1,0.8538356164383561,1.4595499021526421,5,0.0907427209983429
28,1,0.3226027397260274,1.3824461839530335,7,0.4518128301128744
5,6,0.05986301369863014,3.0864383561643836,8,0.42035283428341425
4,7,0.5795890410958904,2.454187866927593,1,0.20844357502123484
5,1,0.09438356164383561,1.2051076320939336,2,0.555318832310478
13,6,0.2995890410958904,0.04855185909980431,3,0.3698007603671077
28,7,0.5393150684931507,0.8118786692759297,7,0.44714513355951696
20,4,0.4453424657534247,1.35160469667319,7,0.46272353679545036
16,7,0.9017808219178082,3.525929549902153,3,0.09896023414821875
14,5,0.48369863013698633,0.6345401174168298,8,0.47369375762330085
10,5,0.5623287671232877,2.96307240704501,5,0.09422945276183489
10,4,0.7675342465753424,1.9530136986301372,2,0.21009837512814442
19,5,0.9746575342465753,0.41093933463796484,5,0.07109131587196556
30,3,0.71,0.07168297455968689,1,0.40044156403392706
21,2,0.4127397260273973,1.8913307240704502,2,0.38098730787514357
30,7,0.08287671232876712,1.683150684931507,5,0.35323497971684653
28,4,0.08095890410958903,2.4850293542074366,8,0.42955769795416415
28,4,0.5891780821917808,0.2798630136986302,5,0.39243181075426103
3,1,0.46835616438356165,1.852778864970646,8,0.23271757694459827
31,5,0.9324657534246575,1.3824461839530335,6,0.13302277947422309
5,4,0.8365753424657534,3.919158512720157,2,0.10132703034998408
12,3,0.336027397260274,1.744833659491194,2,0.41300497360846555
8,2,0.5680821917808219,1.0894520547945208,8,0.331865683069532
22,8,0.13657534246575342,0.033131115459882586,0,0.35068815539815457
16,4,0.9842465753424657,1.5597847358121333,3,0.05973175928467455
9,2,0.8806849315068493,2.862837573385519,3,0.08430398997251243
14,5,0.15191780821917808,0.90440313111546,1,0.5346505713023136
30,2,0.33986301369863015,3.5336399217221137,1,0.2818894030832118
21,2,0.5584931506849315,1.3747358121330726,1,0.33204391702763913
30,6,0.9573972602739727,3.6570058708414876,7,0.09142648336224661
25,5,0.43767123287671234,2.947651663405088,5,0.17438292292182755
28,5,0.2708219178082192,0.1719178082191781,3,0.34611249076904865
8,7,0.6984931506849315,1.683150684931507,8,0.22094463707895573
21,6,0.6927397260273973,0.572857142857143,3,0.3876914496969906
5,1,0.8941095890410958,1.79880626223092,7,0.12410086145873195
17,7,0.2823287671232877,3.0247553816046966,1,0.33324618874340756
25,5,0.5489041095890411,3.3948532289628184,0,0.22587690534887964
22,6,0.6946575342465754,3.1327005870841487,4,0.1055957399006603
21,4,0.1634246575342466,2.0532485322896283,0,0.4297839255111825
22,3,0.038767123287671235,2.2537181996086106,7,0.4765356840171736
28,5,0.1058904109589041,2.3154011741682976,3,0.4086270438423737
25,3,0.48945205479452053,0.6885127201565558,1,0.4314242157721534
24,3,0.6467123287671233,0.3878082191780822,2,0.45346004131365925
6,5,0.803972602739726,0.36467710371819967,0,0.34528398916916087
10,7,0.9593150684931506,0.9737964774951078,8,0.10960038194054153
23,2,0.4626027397260274,1.0894520547945208,6,0.40754521033756297
13,2,0.22095890410958904,0.7270645792563601,1,0.5451251895997424
26,4,0.9247945205479452,0.4186497064579257,1,0.2432860562436903
25,1,0.32643835616438355,1.5597847358121333,5,0.27120482937960927
4,8,0.1384931506849315,1.9453033268101763,4,0.2883093107104512
9,5,0.686986301369863,2.546712328767123,4,0.10294751931997463
13,7,0.9823287671232876,2.2768493150684934,5,0.028503229754888924
15,6,0.033013698630136985,2.700919765166341,7,0.5312487185845104
7,6,0.500958904109589,1.004637964774951,1,0.38127236964005373
31,4,0.3743835616438356,3.8266340508806262,0,0.2518507495422462
10,3,0.9650684931506849,1.2513698630136987,6,0.07715803299840092
9,5,0.10205479452054794,0.6576712328767124,4,0.4139470707623978
5,8,0.0847945205479452,2.947651663405088,0,0.4125879495956945
31,2,0.5910958904109589,2.500450097847358,7,0.31286721054210404
27,4,0.6678082191780822,2.7626027397260273,1,0.21965416707180915
30,7,0.37246575342465754,3.788082191780822,5,0.16680265002270256
11,8,0.09438356164383561,3.926868884540118,2,0.4205309802921708
7,1,0.7828767123287671,1.852778864970646,0,0.1402588652150252
19,8,0.803972602739726,0.017710371819960862,4,0.35637846799220196
17,7,0.18068493150684933,0.6422504892367907,2,0.5152611178836239
11,2,0.05986301369863014,2.600684931506849,2,0.49089280974934957
16,8,0.13082191780821917,0.7656164383561644,8,0.524862658520469
20,7,0.8538356164383561,2.0146966731898237,6,0.16772333176343576
10,6,0.17493150684931508,2.4233463796477497,4,0.2530371794772332
25,7,0.35136986301369866,3.919158512720157,6,0.28584723932155204
14,3,0.38397260273972605,3.063307240704501,8,0.289999111798324
23,1,0.14808219178082194,3.5490606653620356,5,0.23540859046736412
4,5,0.6831506849315069,0.11794520547945206,2,0.5772993819933624
7,8,0.13273972602739725,1.0509001956947164,6,0.5604555150057291
21,4,0.46835616438356165,2.2537181996086106,8,0.31179745750680143
9,4,0.8787671232876713,2.508160469667319,6,0.10439068443609603
5,7,0.9880821917808219,1.683150684931507,2,0.053980931012813246
19,8,0.6754794520547945,0.017710371819960862,8,0.3589242209423571
27,4,0.21328767123287673,3.672426614481409,8,0.3357856871403738
22,8,0.15,2.1149315068493153,5,0.2810565403440924
13,5,0.9171232876712329,3.564481409001957,8,0.09195195949168379
5,3,0.2573972602739726,3.41027397260274,5,0.10383380580587434
13,1,0.9056164383561643,2.2151663405088065,8,0.10695008024198606
19,5,0.16726027397260274,0.8272994129158514,1,0.5101952704603118
20,7,0.6984931506849315,1.79880626223092,1,0.24026429721042664
17,2,0.12123287671232875,1.8990410958904111,4,0.3497045611713881
17,6,0.6524657534246575,1.575205479452055,2,0.32227397240732886
5,5,0.09630136986301369,2.469608610567515,5,0.19864076575583134
10,4,0.3110958904109589,2.5390019569471627,6,0.33035418691318447
17,2,0.2056164383561644,3.672426614481409,8,0.34190927934740967
25,6,0.7406849315068493,3.3331702544031314,5,0.09870865878622523
9,4,0.04068493150684931,0.3569667318982388,4,0.37493942465487523
5,8,0.9343835616438356,3.2252250489236793,5,0.04038841686448583
20,1,0.3149315068493151,1.2745009784735815,1,0.43355949468153815
20,2,0.6390410958904109,1.6523091976516635,7,0.36381769911885553
11,2,0.1384931506849315,1.6368884540117419,2,0.5037979061138954
28,3,0.8634246575342466,2.492739726027397,7,0.18189836214769267
23,8,0.45684931506849313,2.808864970645793,0,0.2815229113728327
30,6,0.5354794520547945,2.284559686888454,6,0.2840924791107693
26,6,0.36863013698630137,1.683150684931507,5,0.24442475831303373
4,7,0.2689041095890411,3.6492954990215267,0,0.26521327626315405
25,2,0.6006849315068493,3.0941487279843445,5,0.14306476304977747
15,7,0.6524657534246575,1.860489236790607,0,0.2498193425849789
4,4,0.6735616438356165,3.071017612524462,7,0.19564154361712563
30,2,0.6697260273972603,1.17426614481409,1,0.29470041692175547
22,5,0.5412328767123288,0.565146771037182,5,0.30151235444078434
16,4,0.8960273972602739,2.778023483365949,5,0.05358315870383523
17,4,0.8097260273972603,2.3076908023483367,0,0.15710351838064876
13,7,0.8921917808219179,3.009334637964775,5,0.04171417550650001
10,3,0.9765753424657534,3.633874755381605,1,0.043130711458415155
9,3,0.8423287671232876,1.6368884540117419,1,0.1438898766037618
30,2,0.7080821917808219,3.1481213307240705,4,0.09726100124189535
18,3,0.1941095890410959,0.680802348336595,5,0.41542591439480037
9,7,0.3782191780821918,0.7656164383561644,4,0.3194881665840386
11,6,0.6179452054794521,2.9939138943248533,1,0.20775812827641704
21,6,0.8327397260273972,0.24131115459882588,1,0.41399773538088
5,5,0.85,1.744833659491194,1,0.12269945968712585
10,5,0.4395890410958904,1.0354794520547947,3,0.41076099089751106
21,8,0.6716438356164384,0.07168297455968689,4,0.38320404316726153
28,4,0.7004109589041095,1.2205283757338554,4,0.1676327878322001
4,8,0.6620547945205479,2.96307240704501,5,0.06428240190992601
17,8,0.3667123287671233,3.741819960861057,1,0.27668901414207014
12,8,0.25931506849315067,2.2074559686888455,0,0.38615535526832834
4,8,0.7521917808219178,1.0817416829745599,1,0.23341646579741557
31,6,0.4952054794520548,2.808864970645793,2,0.30044439056636474
14,5,0.7905479452054794,2.4773189823874757,2,0.2024850000492102
14,1,0.15191780821917808,1.1434246575342468,8,0.5098865956249875
16,3,0.942054794520548,1.5597847358121333,7,0.1389512931618219
26,5,0.897945205479452,1.0971624266144815,6,0.18960294285708357
5,2,0.3954794520547945,1.6214677103718202,3,0.3090042089191337
5,7,0.3302739726027397,1.297632093933464,6,0.4130713624572686
4,8,0.0426027397260274,0.34154598825831706,5,0.48099070648984205
16,8,0.35904109589041094,1.020058708414873,8,0.461790928791181
5,2,0.15,2.230587084148728,2,0.4247784146821618
30,8,0.6198630136986302,0.287573385518591,3,0.45283572235530883
4,7,0.3321917808219178,2.2768493150684934,5,0.1357219874109444
3,1,0.8001369863013699,0.850430528375734,7,0.2707632676672569
11,6,0.313013698630137,0.6036986301369863,6,0.5471455304341021
3,4,0.7771232876712328,0.1102348336594912,5,0.3314146395664909
4,4,0.9132876712328767,1.4364187866927596,6,0.09274737642318556
17,8,0.7464383561643836,1.17426614481409,3,0.2647615239739992
9,2,0.3954794520547945,2.585264187866928,2,0.31079818284923694
6,4,0.5431506849315069,1.629178082191781,5,0.11382298901109054
25,5,0.8941095890410958,3.2791976516634054,8,0.12062738379155795
5,3,0.6773972602739726,2.623816046966732,3,0.14562906209797769
22,4,0.7943835616438356,0.90440313111546,8,0.279303707932001
24,4,0.3954794520547945,1.8142270058708416,6,0.3628467190680723
26,3,0.1826027397260274,3.5567710371819965,8,0.34320014690593875
9,2,0.5872602739726027,3.5567710371819965,1,0.17180533254101488
7,7,0.6121917808219178,1.120293542074364,2,0.34737184881071664
16,8,0.35712328767123286,1.3747358121330726,3,0.4208218138433124
14,5,0.9228767123287671,3.1018590998043054,5,0.038904259530256516
20,6,0.616027397260274,0.6345401174168298,1,0.41872249736228695
21,4,0.6447945205479452,2.1997455968688846,0,0.23362404593582015
14,3,0.9535616438356165,0.9121135029354208,7,0.16118993429377027
20,7,0.8845205479452055,2.778023483365949,8,0.1293739594805885
11,3,0.22479452054794521,2.508160469667319,3,0.3614600979671555
29,8,0.45493150684931505,1.629178082191781,5,0.22639059222086003
14,7,0.4453424657534247,0.8889823874755383,1,0.44676782071004484
9,3,0.5335616438356164,0.565146771037182,3,0.46204120451291
22,4,0.43383561643835616,1.968434442270059,3,0.3310027910842179
3,7,0.0426027397260274,3.3023287671232877,7,0.5484861944259123
25,3,0.9132876712328767,2.947651663405088,6,0.11023186689592523
14,6,0.36095890410958903,1.074031311154599,4,0.2992706022968789
26,5,0.3436986301369863,1.2282387475538161,1,0.40714342124237995
12,3,0.5086301369863013,1.845068493150685,3,0.2913285176823287
6,7,0.196027397260274,2.523581213307241,5,0.18030996929465012
20,3,0.5949315068493151,2.4310567514677106,5,0.1429210365944565
18,1,0.4434246575342466,3.633874755381605,5,0.14632939255045227
9,1,0.5680821917808219,1.968434442270059,6,0.23997186710789598
5,1,0.8308219178082191,0.10252446183953033,2,0.5463942930227703
27,7,0.9324657534246575,2.353953033268102,3,0.10122018202919875
15,4,0.7445205479452055,2.96307240704501,1,0.17110586896702026
22,1,0.7771232876712328,2.69320939334638,8,0.17132227301725772
20,8,0.09630136986301369,1.6600195694716244,4,0.3376358572200048
26,4,0.2363013698630137,3.903737769080235,8,0.32236122113214044
23,7,0.36095890410958903,2.384794520547945,5,0.19924927560758526
14,4,0.6236986301369863,2.7086301369863013,4,0.12247495885317752
22,7,0.10972602739726027,3.0247553816046966,1,0.39861950028265025
18,3,0.7771232876712328,2.839706457925636,8,0.16463807426073995
4,3,0.40123287671232877,2.831996086105675,8,0.21899302643525276
4,7,0.32835616438356163,3.518219178082192,0,0.2469126073045242
6,8,0.15383561643835617,3.3871428571428575,5,0.17492929996298187
13,6,0.9823287671232876,1.4749706457925638,5,0.030749381778140805
29,1,0.08095890410958903,0.2567318982387476,3,0.33556282838153884
29,8,0.4779452054794521,2.8782583170254403,0,0.2641113702333856
13,4,0.48945205479452053,0.3184148727984345,5,0.40263834044316255
29,2,0.3475342465753425,2.1457729941291586,6,0.34881619473499786
26,2,0.8212328767123288,2.700919765166341,3,0.14909593595653245
25,6,0.4932876712328767,0.958375733855186,7,0.46319372505750395
15,6,0.4932876712328767,0.7193542074363993,1,0.46357464713605373
17,3,0.7598630136986302,0.7116438356164384,7,0.4119287321905117
6,2,0.29575342465753424,2.9245205479452054,0,0.27618991293141565
12,2,0.2708219178082192,0.6653816046966733,6,0.5423200088589823
31,4,0.16534246575342468,3.3948532289628184,7,0.4175078513672994
25,3,0.2995890410958904,2.446477495107632,7,0.42066526834712753
30,4,0.8787671232876713,3.757240704500979,1,0.11099979941644882
15,3,0.21712328767123287,0.34154598825831706,1,0.4844749522637814
20,8,0.9036986301369863,1.9761448140900197,7,0.1801133012117246
16,3,0.2842465753424658,1.012348336594912,0,0.478040881367806
24,7,0.1173972602739726,0.6114090019569473,4,0.3877174940214524
4,3,0.24589041095890413,1.235949119373777,2,0.4639722229785337
28,8,0.09630136986301369,3.7032681017612528,2,0.4003932331889007
8,3,0.5067123287671232,3.834344422700587,8,0.1819518253315195
12,2,0.4280821917808219,2.585264187866928,8,0.28872623470879566
30,8,0.7253424657534246,1.5212328767123289,4,0.13241935259555815
8,5,0.7426027397260274,1.8836203522504895,3,0.17345496289772078
15,2,0.8634246575342466,0.7116438356164384,7,0.3188197593870167
8,6,0.057945205479452054,2.0995107632093934,3,0.5000427982962765
31,2,0.4913698630136986,3.5567710371819965,1,0.23349148510244186
24,2,0.4721917808219178,1.4209980430528377,5,0.23897506071645025
8,3,0.8768493150684932,2.616105675146771,0,0.0905778019045943
25,5,0.9746575342465753,1.297632093933464,0,0.08208606268787337
19,7,0.41657534246575345,2.670078277886497,3,0.29184193262165514
13,6,0.7272602739726027,3.4256947162426616,7,0.22386012397342792
31,8,0.27273972602739727,0.8272994129158514,7,0.43646784337004046
26,1,0.13082191780821917,1.8142270058708416,1,0.4338973317354221
7,1,0.5508219178082192,0.8966927592954992,5,0.17054950532945815
5,4,0.45301369863013696,1.3053424657534247,1,0.33773838295453434
9,8,0.8135616438356165,1.5366536203522507,7,0.2520989785584833
11,1,0.23821917808219178,2.778023483365949,4,0.23196551340948376
9,7,0.01,3.4411154598825835,0,0.503424892016668
24,5,0.30917808219178083,2.639236790606654,2,0.36606204325567004
16,1,0.196027397260274,2.4850293542074366,2,0.41943621534183145
30,4,0.38589041095890414,1.6060469667318984,2,0.38812647114763194
28,8,0.9516438356164384,1.4518395303326812,2,0.1452068867663557
8,6,0.7502739726027398,3.456536203522505,5,0.05779792698463035
24,5,0.29,2.847416829745597,6,0.33809566701957944
14,6,0.26123287671232875,2.0763796477495107,4,0.24933726674702483
8,8,0.044520547945205484,0.30299412915851276,2,0.3781796933445509
6,3,0.8634246575342466,0.26444227005870846,3,0.3148500249335647
14,2,0.7253424657534246,2.801154598825832,1,0.17675589706081507
31,2,0.85,1.8219373776908026,1,0.16440719697030434
27,3,0.9535616438356165,1.5135225048923682,8,0.1091121266701618
11,6,0.01,0.5034637964774952,7,0.37184135961567805
12,8,0.8768493150684932,2.754892367906067,8,0.1263282374489384
29,8,0.45109589041095893,1.5058121330724072,6,0.35676344813071237
19,5,0.6965753424657535,2.1843248532289627,5,0.11865487684295595
4,8,0.5393150684931507,3.4873776908023486,0,0.18772633729013938
21,6,0.2152054794520548,2.862837573385519,5,0.22305840090333423
22,2,0.3667123287671233,3.803502935420744,8,0.2828191385396438
12,2,0.3954794520547945,1.3747358121330726,3,0.38825514917209686
18,4,0.4606849315068493,3.641585127201566,8,0.25363895366419514
16,2,0.9842465753424657,3.8189236790606658,5,0.028299522152524324
22,3,0.9554794520547946,1.135714285714286,1,0.11190162555998459
8,8,0.08671232876712329,1.0894520547945208,0,0.5745434000923165
21,5,0.5584931506849315,2.0455381604696674,3,0.27392257875771103
14,6,0.19794520547945207,0.20275929549902155,3,0.3804466909509952
11,8,0.01,0.9352446183953035,4,0.40805451018971844
25,2,0.15958904109589042,2.238297455968689,8,0.4187992675103733
21,8,0.4108219178082192,3.124990215264188,6,0.29557668896022843
4,5,0.33986301369863015,0.24902152641878672,3,0.5387114907699091
28,1,0.7905479452054794,2.947651663405088,2,0.190417414567555
28,6,0.35712328767123286,3.726399217221135,5,0.17645080169227556
17,1,0.9075342465753424,0.5574363992172212,3,0.20846090430465422
12,8,0.873013698630137,2.7086301369863013,1,0.12838647721236554
13,5,0.8097260273972603,0.10252446183953033,2,0.5399848983616772
25,4,0.5815068493150685,0.05626223091976517,8,0.3493478650703453
22,1,0.056027397260273976,1.4364187866927596,0,0.49133046049073253
24,2,0.4108219178082192,2.0301174168297456,5,0.22047283198124287
29,7,0.43,0.20275929549902155,5,0.44819869097417453
24,1,0.06561643835616437,2.1689041095890413,8,0.44840088518153476
26,5,0.8116438356164384,0.8889823874755383,7,0.33040446257477224
4,1,0.3763013698630137,2.492739726027397,4,0.14861666964727024
5,3,0.4952054794520548,0.233600782778865,0,0.5832490944213088
27,6,0.686986301369863,1.6368884540117419,5,0.16048065711389772
7,1,0.9804109589041096,3.664716242661448,6,0.0420992814139649
7,4,0.2842465753424658,2.2614285714285716,3,0.3277617552192971
20,8,0.5987671232876712,2.1149315068493153,2,0.311653348694241
16,8,0.15,0.5420156555772995,3,0.5046870080384472
24,7,0.41849315068493154,0.7579060665362036,5,0.31169391525943624
8,5,0.6505479452054794,0.9969275929549903,5,0.14194131675468258
9,8,0.7291780821917808,3.0941487279843445,3,0.15459895931005427
28,6,0.30726027397260275,0.572857142857143,7,0.4237144843393951
30,5,0.27657534246575344,0.7270645792563601,2,0.46027383409691913
25,2,0.18835616438356165,1.5058121330724072,0,0.4417557551912075
15,6,0.33794520547945206,2.9707827788649706,8,0.3226001074419578
16,1,0.3168493150684932,0.7656164383561644,2,0.5041031046469912
15,7,0.3168493150684932,0.41093933463796484,5,0.43877856819893785
17,5,0.9842465753424657,2.60839530332681,3,0.046549544687376286
21,2,0.173013698630137,2.739471624266145,7,0.46603267216946004
18,3,0.16726027397260274,1.6368884540117419,8,0.45500239634548245
7,3,0.17876712328767125,2.3770841487279846,3,0.37442267919060734
25,5,0.7541095890410959,1.3670254403131117,5,0.14965517233235207
3,6,0.7771232876712328,1.2128180039138945,0,0.19048419006314962
29,5,0.9516438356164384,0.06397260273972603,6,0.39008105665374926
29,3,0.4453424657534247,0.958375733855186,3,0.3915184855514214
4,5,0.23438356164383561,1.9992759295499023,1,0.36605978184380766
17,7,0.3552054794520548,0.033131115459882586,3,0.35967099622982873
17,1,0.32643835616438355,1.3824461839530335,7,0.49605523482057345
10,1,0.22863013698630139,1.5366536203522507,7,0.5362300899448021
11,2,0.9573972602739727,1.3593150684931508,5,0.04763449372293343
16,4,0.6754794520547945,0.19504892367906068,5,0.3907900514577448
16,2,0.943972602739726,3.834344422700587,7,0.09039682615993835
12,1,0.43383561643835616,0.6576712328767124,0,0.48831999716013025
11,7,0.11931506849315068,3.695557729941292,2,0.4034766518166501
24,5,0.6697260273972603,0.30299412915851276,8,0.452507018301845
19,8,0.43383561643835616,2.955362035225049,8,0.2952324284490831
10,2,0.266986301369863,1.4441291585127203,2,0.46778310786124655
16,7,0.7521917808219178,1.0894520547945208,7,0.3584560807701346
25,2,0.8634246575342466,2.801154598825832,5,0.07391131274121376
20,7,0.7502739726027398,2.8242857142857143,7,0.24098720042289185
14,8,0.406986301369863,2.0455381604696674,4,0.20081111557837938
10,7,0.7195890410958904,0.5343052837573387,7,0.48538252770250895
22,1,0.5872602739726027,2.69320939334638,0,0.22389456636750704
20,8,0.6313698630136987,3.4179843444227007,0,0.2014580767635854
22,1,0.15191780821917808,0.04084148727984345,7,0.34628488081819964
17,5,0.6505479452054794,1.629178082191781,3,0.26127009320861183
30,2,0.85,3.2252250489236793,1,0.1288210940242192
17,3,0.6754794520547945,0.5805675146771038,5,0.2309562940319007
12,3,0.1615068493150685,2.400215264187867,1,0.41042384332595644
29,5,0.30726027397260275,0.1719178082191781,2,0.345550817499979
12,7,0.7138356164383561,0.10252446183953033,4,0.40986927424697
17,4,0.7886301369863014,1.243659491193738,2,0.27162521169008147
31,5,0.3494520547945206,2.955362035225049,2,0.3279503065317288
16,1,0.780958904109589,0.287573385518591,8,0.4332339912575858
9,8,0.47027397260273973,2.0146966731898237,5,0.14481822210513765
6,1,0.1941095890410959,2.353953033268102,3,0.3546349736053109
26,3,0.4280821917808219,1.5906262230919768,0,0.3409595253644211
4,6,0.011917808219178082,0.287573385518591,3,0.38134231759361226
22,7,0.5546575342465754,3.2175146771037184,5,0.13011090016843033
31,4,0.6773972602739726,0.8658512720156557,3,0.32136649201766215
26,4,0.3436986301369863,0.22589041095890414,3,0.40894459696361174
25,4,0.523972602739726,0.287573385518591,1,0.4863019072177853
19,1,0.6831506849315069,1.3207632093933466,0,0.26489551240921716
6,5,0.802054794520548,2.0224070450097846,3,0.13513687472395788
24,1,0.5393150684931507,2.847416829745597,7,0.32505957525327467
28,4,0.6563013698630137,1.7679647749510765,6,0.27321200766978443
20,3,0.9286301369863014,3.2714872798434445,5,0.04877382848454847
21,7,0.43383561643835616,3.3563013698630138,1,0.2645727262611179
25,2,0.3954794520547945,0.7579060665362036,7,0.4764206164417856
3,7,0.9573972602739727,1.4826810176125247,2,0.08707358590957023
14,7,0.6006849315068493,0.4649119373776909,6,0.4694774872617794
7,7,0.9746575342465753,3.672426614481409,6,0.04691173058230821
12,1,0.780958904109589,2.639236790606654,2,0.17956546205227417
31,6,0.1173972602739726,3.4796673189823877,4,0.23520364245027464
18,1,0.9708219178082191,2.0455381604696674,5,0.03700197570532565
